"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Nigeria","NGA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3723.77782451787","3642.58576814762","3716.29817505816","3548.79906951515","3395.81910112388","3307.67719428755","3360.46880332503","3372.98723644914","3374.08256429506","3308.5880605193","3385.27368415426","3491.78877092759","3920.44561645392","4096.67575820875","4356.61150362544","4513.87039316796","4660.04497974197","4834.40929350565","5022.94850919664","5280.63389859866","5548.98910487512","5684.21837092034","5763.99687474857","5984.89434162958","6197.48750206343","6202.2571886413","5950.8979169819","5849.1451147521","5814.61238953489","5799.29342232456","5557.92339164041","5623.66407810605","5669.96350751812","",
"Nicaragua","NIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4118.2249827861","4015.94576400179","3940.50600260878","3838.73268011992","3882.31953787761","4027.65967997869","4202.67108416581","4294.79386400195","4383.83361848853","4622.28694911065","4742.98747131829","4818.02067030466","4793.20066887264","4854.89067975764","5052.83613129601","5203.0911761583","5345.5559881953","5539.16064510076","5648.62636597846","5384.1154300343","5539.88853220669","5803.82037010042","6090.58782431913","6297.95106479675","6504.40331192124","6718.82930092245","6925.74298437806","7144.37445120006","6807.80224622434","6519.62131429959","6317.2810843297","6874.61550569295","7032.00900060896","",
"Netherlands","NLD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43048.8783630632","43752.7510277508","44164.0334500938","44408.8124395328","45448.9415535223","46634.2378695547","48043.6659819716","49866.1456524499","51871.0154553404","54120.8556248295","55989.9400783388","56861.9599517874","56622.9306158521","56444.1211566052","57364.8309272554","58404.682754386","60329.08775557","62469.1773802029","63576.9787000631","60931.5161421361","61433.7501674102","62096.3919664397","61229.576424159","60969.8536068274","61615.5860911043","62544.9131401361","63576.4761161142","65041.4591487786","66189.4000984502","67043.1699696165","64080.8302893499","67693.3264311302","69953.6730068751","",
"Norway","NOR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55764.2208386294","57210.9711175822","58914.9252434035","60231.5773920736","62917.183779492","65192.4547566885","68124.1227522467","71336.3640968103","72805.3245811668","73806.7522119907","75763.0229907944","76938.8102428594","77579.1786669425","77854.2491927582","80502.6531205294","82103.1573293617","83449.2961359056","84996.982929771","84348.7551748213","81675.5269502505","81299.3039445067","81138.8142787569","82256.6157707458","82093.8437288954","82835.7772266088","83538.8865782461","83770.6299526886","85144.0554162708","85284.9945033358","85663.1731401718","84071.8117062515","86891.9964886406","88711.988029513","",
"Nepal","NPL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1799.78824244266","1865.49729454109","1888.50251137254","1909.08371315463","2015.94236160591","2038.0959619876","2101.61714210708","2163.52160739499","2186.10140006881","2240.98200535472","2339.57743292084","2412.91246865071","2379.94385161612","2440.05045912647","2522.77166702572","2582.62114118961","2645.97491579435","2716.30272335674","2864.12286822504","2977.84921019343","3105.80421255134","3199.72930845574","3341.28236269637","3452.64249576225","3649.4615288792","3774.19590160414","3756.41256973007","4046.83093314597","4305.90351677845","4540.65778297139","4355.10068814752","4461.46878467812","4632.83356722219","",
"Nauru","NRU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5895.03852582652","5441.63348408378","4990.12292725237","4654.18221061708","7697.39397130422","7237.95148758219","7115.64743223498","7783.62527151408","10065.6717028047","10277.1950757184","11574.853309367","10680.4847466262","11280.7659038467","10328.3542295775","10920.2223969478","11619.2088552091","11931.5714921597","12126.5887460305","12164.9018187092","",
"New Zealand","NZL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30867.8231789209","29087.156714707","29100.5861800255","30609.5418005103","31751.647908319","32767.6188186929","33419.2675645916","33669.3454010709","33658.621373898","35282.005515248","36082.4414723698","37093.9360618889","38173.5947889291","39197.3574129368","40198.2251171823","41079.87289805","41717.8319786921","42597.492938806","41726.1229474154","41264.7571214907","41407.1065022191","42005.4908872759","42725.4160799558","43570.6762405004","44485.9950301666","45218.0913745643","45894.700775474","46530.1136036267","47315.2199583632","47707.3707905623","46361.86907751","48555.5523439365","49816.1448079859","",
"OECD members","OED","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33332.3400357272","33447.3739366422","33846.2212088884","34003.5050050313","34775.4287536239","35400.0667355612","36228.3782869671","37271.3093569134","38101.5474423855","39051.5100017765","40375.8642706505","40634.1076439406","40960.7907571684","41482.006470599","42545.7182418257","43442.9043467456","44504.6909265525","45387.2237330865","45254.8510468005","43368.1453071539","44399.7354099555","45084.3280702431","45404.7104719136","45801.4391176693","46476.8138135519","47331.9907285605","47897.5327979742","48855.4926263818","49710.2047413833","50292.0301369041","47852.9689299411","50608.9173099388","51922.7921098503","",
"Oman","OMN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34580.3149261124","34925.9962557737","36147.2783407053","36728.6984172941","37047.0495172561","38200.0446888128","38699.4598464896","40383.3174356224","40829.6601292713","40382.7018335398","42447.216443357","43782.2778542604","42777.7531459689","41157.7572002074","41060.5043823026","41307.7129976482","42754.0250468049","43885.6210185814","46672.3771321572","48671.2998401879","46338.2906593423","42848.1716929316","42309.1100923469","41241.9111298594","39768.1858633473","39945.0105353014","39992.6094422028","38844.2921242297","38837.1616046462","38385.3624244271","37572.6796189021","38930.9938379577","40114.0069388269","",
"Other small states","OSS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15893.9971553877","16310.4956189218","16759.5423149543","17248.5400075413","18430.3839506193","19092.4903149474","20457.9492984871","21779.8379168648","22660.3407672324","22376.5057710115","23644.0841810299","24878.8203301321","25252.2285058843","25586.5038446466","25917.1107154846","25970.8062923209","26053.6745379378","25862.8347981995","25938.2254837751","26095.9832296924","24573.9473267977","25360.7490113143","25999.8487836462","",
"Pakistan","PAK","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3220.28710177191","3275.72898717864","3436.71380624443","3408.78166854554","3434.98938669238","3500.57317766308","3560.11661537983","3492.01902681671","3479.01875571297","3504.72918097996","3543.36258621716","3560.91682428736","3562.79972308663","3673.91437481687","3874.06196343338","4067.21609559184","4223.77621412881","4318.04597428498","4314.56631123961","4365.97427853526","4332.8308617652","4356.02990100274","4407.94187902304","4530.26739087509","4650.75105299851","4784.47989262543","5037.97715334892","5191.87673633933","5427.1957045838","5474.01472288229","5311.42035644011","5554.58570149625","5706.89868171291","",
"Panama","PAN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11388.4080203973","12201.7255405379","12931.960044177","13359.6872134454","13462.2500567672","13422.2851942389","13689.9383549184","14283.8509788829","15028.6056591831","15309.8397478411","15418.5060464645","15206.673931726","15246.9627122075","15585.4616214433","16439.0002115408","17287.7288317027","18433.8934721729","20263.7829150004","21855.4573248286","21728.8380960874","22587.3155214176","24699.3180363922","26636.5828750742","27978.6017585893","28887.8587904082","30016.775767108","30961.8337685151","32136.4260373029","32767.2762045732","33304.7209789984","27025.3215849126","30895.8322499594","33790.3956842314","",
"Peru","PER","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6210.11438365669","6214.72080403401","6056.62283181246","6247.71011153776","6879.37739217299","7248.45745097074","7314.24875099803","7647.3340650895","7483.78627387704","7470.08752575327","7555.60307026263","7500.84839192266","7817.42696170514","8057.87867765134","8375.36813523522","8821.63951279894","9407.66516106413","10130.7631505423","10976.3721802674","11018.9483228342","11847.1511749957","12490.7014700995","13136.4409963134","13771.3708781765","13953.0429758417","14238.934789254","14601.723921538","14745.6259468656","15046.0311809484","15092.1686272009","13257.8757718686","14853.5805797423","15102.5666366898","",
"Philippines","PHL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4599.2778105407","4471.63786808943","4385.69471155065","4376.96575333936","4462.58322474779","4561.10047182588","4713.0719009478","4836.58009091219","4697.18565652942","4742.5064879356","4841.81546961286","4884.94359669254","4963.04579837593","5111.30138705703","5339.90253011039","5496.39426307258","5680.56793715145","5938.77958047117","6081.95965613198","6057.55272566977","6385.75276828285","6515.01444770717","6843.9790362896","7183.768999107","7517.26369543127","7862.09698762171","8276.08130832605","8695.21461167923","9090.73391852765","9488.59221126608","8446.91613722839","8797.16871175312","9325.67620763933","",
"Palau","PLW","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14677.3782495992","15542.2506070976","16079.9163372136","15532.4759075997","16264.6478273361","16973.5063562753","17087.3235917879","17660.4255003598","16869.2797036743","15988.5286810325","16270.2525593102","17643.190670152","18232.1639025353","17754.076075246","18881.0377202771","20306.7732643881","20264.7880401437","19415.3404842201","19659.3121006761","19641.1206815274","18101.7333174964","15572.7392991737","","",
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3208.19640751522","3403.50348500755","3738.42594300127","4259.36425804292","4350.16885527071","4055.97135135683","4214.93005853348","3907.84180727835","3630.00655883772","3570.51913915879","3363.30716841242","3247.11072423116","3135.15849134333","3098.68420096031","3080.74168757685","3172.53440440708","3239.77757690637","3385.55019298387","3272.93229785779","3390.57605620148","3623.50514984644","3558.81095404714","3622.50536387708","3661.13473829299","4049.66598824223","4207.68522128086","4330.43783584959","4377.43660464092","4264.87870342623","4356.38011448052","4128.76720013584","4014.2854655247","4141.21793109755","",
"Poland","POL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13037.6197370166","12080.033816457","12345.9233158639","12774.9049848264","13422.7019597494","14356.6002766815","15222.9991346292","16194.1274216677","16939.5607925468","17729.5510073022","18732.8086059944","18973.8076202744","19369.0578214334","20060.1978399072","21072.0925698224","21820.6438435789","23173.1776175081","24823.0360760338","25862.0717910709","26576.5180547438","27434.6868793815","28802.5041498924","29247.6365810755","29515.969751879","30671.4330824888","32037.1964182248","32997.5988600361","34689.3517050205","36751.7795355083","38396.6073050283","37686.8864018817","40462.6887122126","43661.5411990337","",
